com.apple.DiagnosticsService.Diagnostic-8035,Applications/DiagnosticsService.app/PlugIns/Diagnostic-8035.appex/Diagnostic-8035
com.apple.DiagnosticsService.Diagnostic-8068,Applications/DiagnosticsService.app/PlugIns/Diagnostic-8068.appex/Diagnostic-8068
com.apple.DiagnosticsService.SystemReport,Applications/DiagnosticsService.app/PlugIns/SystemReport.appex/SystemReport
com.apple.DiagnosticsService.SystemReport-BatteryCase,Applications/DiagnosticsService.app/PlugIns/SystemReport-BatteryCase.appex/SystemReport-BatteryCase
com.apple.DiagnosticsSessionAvailibility,System/Library/PrivateFrameworks/iOSDiagnostics.framework/XPCServices/com.apple.DiagnosticsSessionAvailibility.xpc/com.apple.DiagnosticsSessionAvailibility
com.apple.DictionaryServiceHelper,System/Library/PrivateFrameworks/DictionaryServices.framework/XPCServices/com.apple.DictionaryServiceHelper.xpc/com.apple.DictionaryServiceHelper
com.apple.DiskSpaceDiagnostics.diagnosticextension.appex.DiskSpaceDiagnosticsExtension,System/Library/PrivateFrameworks/DiskSpaceDiagnostics.framework/PlugIns/DiskSpaceDiagnosticsExtension.appex/DiskSpaceDiagnosticsExtension
com.apple.DocumentManagerUICore.RecentsAppPopover,System/Library/PrivateFrameworks/DocumentManagerUICore.framework/PlugIns/RecentsAppPopover.appex/RecentsAppPopover
com.apple.DocumentManagerUICore.Service,System/Library/PrivateFrameworks/DocumentManagerUICore.framework/PlugIns/com.apple.DocumentManager.Service.appex/com.apple.DocumentManager.Service
com.apple.DocumentsApp.widget,private/var/staged_system_apps/Files.app/PlugIns/RecentsWidget.appex/RecentsWidget
com.apple.DragUI.druid.destination,System/Library/PrivateFrameworks/DragUI.framework/Support/druid
com.apple.DragUI.druid.source,System/Library/PrivateFrameworks/DragUI.framework/Support/druid
com.apple.DuetHeuristic-BM,usr/libexec/dasd
com.apple.DuetHeuristic-BM.BBDataProvider,usr/libexec/dasd
com.apple.ExternalAccessory.WACUI,System/Library/Frameworks/ExternalAccessory.framework/PlugIns/com.apple.ExternalAccessory.WACUI.appex/com.apple.ExternalAccessory.WACUI
com.apple.ExternalAccessory.distributednotification.server,System/Library/PrivateFrameworks/IAP.framework/Support/iapd
com.apple.FSEvents,usr/libexec/fseventsd
com.apple.FileCoordination,usr/sbin/filecoordinationd
com.apple.FileProvider,System/Library/Frameworks/FileProvider.framework/Support/fileproviderd
com.apple.FileProvider.FPSpotlightIndexer,System/Library/Frameworks/FileProvider.framework/PlugIns/FPSpotlightIndexer.appex/FPSpotlightIndexer
com.apple.FileProvider.LocalStorage,System/Library/Frameworks/FileProvider.framework/PlugIns/LocalStorageFileProvider.appex/LocalStorageFileProvider
com.apple.FilesystemMetadataSnapshotService,System/Library/PrivateFrameworks/DiskSpaceDiagnostics.framework/XPCServices/FilesystemMetadataSnapshotService.xpc/FilesystemMetadataSnapshotService
com.apple.Fitness.activity-widget,private/var/staged_system_apps/Fitness.app/PlugIns/activity-widget.appex/activity-widget
com.apple.GSSCred,System/Library/Frameworks/GSS.framework/Helpers/GSSCred
com.apple.GameCenterUI.GameCenterAuthenticateExtension,System/Library/PrivateFrameworks/GameCenterUI.framework/PlugIns/GameCenterAuthenticateExtension.appex/GameCenterAuthenticateExtension
com.apple.GameCenterUI.GameCenterChallengeIssueExtension,System/Library/PrivateFrameworks/GameCenterUI.framework/PlugIns/GameCenterChallengeIssueExtension.appex/GameCenterChallengeIssueExtension
com.apple.GameCenterUI.GameCenterDashboardExtension,System/Library/PrivateFrameworks/GameCenterUI.framework/PlugIns/GameCenterDashboardExtension.appex/GameCenterDashboardExtension
com.apple.GameCenterUI.GameCenterMatchmakerExtension,System/Library/PrivateFrameworks/GameCenterUI.framework/PlugIns/GameCenterMatchmakerExtension.appex/GameCenterMatchmakerExtension
com.apple.GameCenterUI.GameCenterTurnBasedMatchmakerExtension,System/Library/PrivateFrameworks/GameCenterUI.framework/PlugIns/GameCenterTurnBasedMatchmakerExtension.appex/GameCenterTurnBasedMatchmakerExtension
com.apple.GameController.gamecontrollerd,usr/libexec/gamecontrollerd
com.apple.Health.DiagnosticExtension,Applications/Health.app/PlugIns/com.apple.Health.HealthDiagnosticExtension.appex/com.apple.Health.HealthDiagnosticExtension
com.apple.Health.HealthShareExtension,Applications/Health.app/PlugIns/HealthShareExtension.appex/HealthShareExtension
com.apple.Home.HomeIntentExtension,private/var/staged_system_apps/Home.app/PlugIns/HomeIntentExtension.appex/HomeIntentExtension
com.apple.Home.HomeNotification,private/var/staged_system_apps/Home.app/PlugIns/HomeNotification.appex/HomeNotification
com.apple.HomeKit.diagnosticextension,System/Library/Frameworks/HomeKit.framework/PlugIns/HomeKitDiagnosticExtension.appex/HomeKitDiagnosticExtension
